map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
Berlin_1_256_scen-25_agents=12,25,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,6,12,online_window_vi_2,0,0,0,1800,0,-3.03371e-23,1800,0,100,0,2,1.300000-,-,-,-,-,-
Berlin_1_256,7,12,online_window_vi_2,0,0,0,1800,0,-3.44683e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256,8,12,online_window_vi_2,0,0,0,1800,0,-3.28949e-23,1800,0,100,0,2,0.670000-,-,-,-,-,-
Berlin_1_256,9,12,online_window_vi_2,0,0,0,1800,0,-5.21235e-30,1800,0,100,0,2,0.900000-,-,-,-,-,-
Berlin_1_256,10,12,online_window_vi_2,0,0,0,1800,0,-4.41551e-23,1800,0,100,0,2,1.470000-,-,-,-,-,-
Berlin_1_256,11,12,online_window_vi_2,0,0,0,1800,0,-3.4473e-23,1800,0,100,0,2,2.670000-,-,-,-,-,-
Berlin_1_256,12,12,online_window_vi_2,0,0,0,1800,0,-2.60765e-23,1800,0,100,0,0,0.000000-,-,-,-,-,-
Berlin_1_256,13,12,online_window_vi_2,0,0,0,1800,0,-8.72783e-36,1800,0,100,0,2,2.330000-,-,-,-,-,-
Berlin_1_256,14,12,online_window_vi_2,0,0,0,1800,0,-3.42566e-30,1800,0,100,0,2,0.570000-,-,-,-,-,-
Berlin_1_256,15,12,online_window_vi_2,0,0,0,1800,0,-2.11291e-23,1800,0,100,0,2,1.930000-,-,-,-,-,-
Berlin_1_256,16,12,online_window_vi_2,0,0,0,1800,0,-2.72577e-23,1800,0,100,0,2,0.830000-,-,-,-,-,-
Berlin_1_256_scen-17_agents=12,17,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
