map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,25,2,online_window_vi_2,-97.13,1.76,100,1.82,0,0.43,1.82,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,22,2,online_window_vi_2,-396.6,15.98,100,2.45,0.27,57.27,2.18,0,0,0,2,4.430000-,-,-,-,-,-
maze-32-32-4,2,4,online_window_dijkstra_2,-841.23,100.02,100,0.49,0.48,90.99,0.01,0,0,0,2,7.970000-,-,-,-,-,-
maze-32-32-4,3,4,online_window_dijkstra_2,-288.53,6.01,100,0.02,0.01,2.34,0.01,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,3,4,online_window_vi_2,-244.73,4.02,100,4.12,0.02,6.14,4.1,0,0,0,2,0.070000-,-,-,-,-,-
maze-32-32-4_scen-4_agents=4,4,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-4_agents=4,4,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,2,4,online_window_vi_2,-763.77,55.49,100,4.88,0.67,133.32,4.21,0,0,0,2,11.07000-,-,-,-,-,-
maze-32-32-4,5,4,online_window_dijkstra_2,-306.5,6.68,100,0.58,0.57,109.06,0.01,0,0,0,2,4.030000-,-,-,-,-,-
maze-32-32-4,6,4,online_window_dijkstra_2,-378.83,6.88,100,0.2,0.19,38.39,0.01,0,0,0,2,2.830000-,-,-,-,-,-
maze-32-32-4,5,4,online_window_vi_2,-269.67,4.7,100,4.17,0.69,132.9,3.48,0,0,0,2,4.970000-,-,-,-,-,-
maze-32-32-4,7,4,online_window_dijkstra_2,-188.53,4.77,100,0.02,0.01,1.54,0.01,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4,7,4,online_window_vi_2,-166.57,2.95,100,4.11,0.01,0.98,4.1,0,0,0,0,0.000000-,-,-,-,-,-
maze-32-32-4_scen-6_agents=4,6,4,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-8_agents=4,8,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
