map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
Berlin_1_256_scen-21_agents=6,21,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256_scen-6_agents=8,6,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,23,6,online_window_vi_2,-3112.23,12.78,100,2634.71,1.6,780.29,2633.11,0,0,0,2,1.530000-,-,-,-,-,-
Berlin_1_256,22,6,online_window_vi_2,-3058.13,15.05,100,2651.33,2.36,1486.83,2648.97,0,0,0,2,2.700000-,-,-,-,-,-
Berlin_1_256,25,6,online_window_vi_2,-3423.57,17.29,100,2658.64,1.63,612.69,2657.01,0,0,0,2,2.330000-,-,-,-,-,-
Berlin_1_256,7,8,online_window_dijkstra_2,-3648.7,24.66,100,30.06,1.62,370.87,28.44,0,0,0,2,3.400000-,-,-,-,-,-
Berlin_1_256,24,6,online_window_vi_2,-3352.7,14.12,100,2670.66,4,1259.06,2666.66,0,0,0,2,5.830000-,-,-,-,-,-
Berlin_1_256_scen-8_agents=8,8,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,9,8,online_window_dijkstra_2,-5818.2,23.72,100,36.87,4.8,1460.52,32.07,0,0,0,3,7.570000-,-,-,-,-,-
Berlin_1_256,10,8,online_window_dijkstra_2,-5227.43,30.05,100,32.02,2.4,648.72,29.62,0,0,0,2,9.500000-,-,-,-,-,-
Berlin_1_256,1,8,online_window_vi_2,-2296.87,13.47,100,3532.39,0.49,124.02,3531.9,0,0,0,2,0.930000-,-,-,-,-,-
Berlin_1_256,11,8,online_window_dijkstra_2,-4040.53,20.37,100,32.9,0.45,110.5,32.45,0,0,0,2,0.900000-,-,-,-,-,-
Berlin_1_256,2,8,online_window_vi_2,-3088.7,11.94,100,3550.35,2.84,553.94,3547.51,0,0,0,2,8.130000-,-,-,-,-,-
Berlin_1_256_scen-3_agents=8,3,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,12,8,online_window_dijkstra_2,-3473.87,16.76,100,32.53,0.35,74.25,32.18,0,0,0,2,0.870000-,-,-,-,-,-
Berlin_1_256,4,8,online_window_vi_2,-3204.33,16.4,100,3564.79,0.69,164.87,3564.1,0,0,0,2,2.830000-,-,-,-,-,-
Berlin_1_256,13,8,online_window_dijkstra_2,-4694.6,26.98,100,34.59,1.78,410,32.81,0,0,0,2,8.530000-,-,-,-,-,-
Berlin_1_256,14,8,online_window_dijkstra_2,-4359.97,19.41,100,32.84,0.59,138.92,32.25,0,0,0,2,2.370000-,-,-,-,-,-
Berlin_1_256,5,8,online_window_vi_2,-4195.67,15.1,100,3542.06,1.75,470.73,3540.31,0,0,0,2,3.370000-,-,-,-,-,-
Berlin_1_256_scen-15_agents=8,15,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,7,8,online_window_vi_2,-2891.9,16.6,100,3402.18,0.35,108.58,3401.83,0,0,0,2,0.700000-,-,-,-,-,-
Berlin_1_256_scen-6_agents=8,6,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,16,8,online_window_dijkstra_2,-5336.67,24.27,100,36.84,0.92,222.07,35.92,0,0,0,2,2.970000-,-,-,-,-,-
Berlin_1_256,8,8,online_window_vi_2,-4145.7,15.11,100,3494.24,0.55,151.08,3493.69,0,0,0,2,0.830000-,-,-,-,-,-
Berlin_1_256,9,8,online_window_vi_2,-4709.57,22.11,100,3427,1.78,385.87,3425.22,0,0,0,2,5.770000-,-,-,-,-,-
Berlin_1_256,17,8,online_window_dijkstra_2,-4285.93,22.63,100,34.87,3.1,617.28,31.77,0,0,0,2,10.43000-,-,-,-,-,-
Berlin_1_256,18,8,online_window_dijkstra_2,-3955.67,26.37,100,38.04,1.63,338.51,36.41,0,0,0,2,9.630000-,-,-,-,-,-
Berlin_1_256,10,8,online_window_vi_2,-4046.03,15.07,100,3395.63,0.89,244.93,3394.74,0,0,0,2,1.830000-,-,-,-,-,-
Berlin_1_256_scen-19_agents=8,19,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
Berlin_1_256,20,8,online_window_dijkstra_2,-2856.23,17.01,100,34.2,0.75,216.89,33.45,0,0,0,2,2.030000-,-,-,-,-,-
Berlin_1_256,11,8,online_window_vi_2,-3262.87,16.19,100,3426.4,0.53,122.73,3425.87,0,0,0,2,0.770000-,-,-,-,-,-
Berlin_1_256,21,8,online_window_dijkstra_2,-3932.5,22.02,100,33.72,0.62,139.01,33.1,0,0,0,2,2.470000-,-,-,-,-,-
