map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
ost003d,11,8,online_window_dijkstra_2,-2081.8,21.41,100,10.6,4.75,2522.31,5.85,0,0,0,3,4.030000-,-,-,-,-,-
ost003d_scen-15_agents=8,15,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,1,8,online_window_vi_2,-1878.2,14.82,100,1194,0.61,137.2,1193.39,0,0,0,2,2.900000-,-,-,-,-,-
ost003d,16,8,online_window_dijkstra_2,-2204.03,19.48,100,5.92,0.23,62.21,5.69,0,0,0,2,1.130000-,-,-,-,-,-
ost003d,4,8,online_window_vi_2,-1537.73,10.48,100,1187.14,0.32,77.74,1186.82,0,0,0,2,1.630000-,-,-,-,-,-
ost003d,2,8,online_window_vi_2,-1516.53,11.24,100,1234.36,0.16,53.08,1234.2,0,0,0,2,0.770000-,-,-,-,-,-
ost003d,17,8,online_window_dijkstra_2,-1040.7,13.05,100,5.55,0.23,50.29,5.32,0,0,0,2,1.870000-,-,-,-,-,-
ost003d,18,8,online_window_dijkstra_2,-1783.67,18.08,100,6.03,0.14,34.47,5.89,0,0,0,2,0.800000-,-,-,-,-,-
ost003d_scen-3_agents=8,3,8,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-19_agents=8,19,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,5,8,online_window_vi_2,-1353.2,10.29,100,1246.53,0.46,110.47,1246.07,0,0,0,2,2.800000-,-,-,-,-,-
ost003d,20,8,online_window_dijkstra_2,-2668.07,23.44,100,5.88,0.56,114.41,5.32,0,0,0,2,4.430000-,-,-,-,-,-
ost003d,6,8,online_window_vi_2,-1245.6,11.81,100,1233.42,0.14,36.95,1233.28,0,0,0,2,0.500000-,-,-,-,-,-
ost003d,7,8,online_window_vi_2,-1197.73,8.22,100,1221.37,0.13,36.88,1221.24,0,0,0,2,1.070000-,-,-,-,-,-
ost003d,8,8,online_window_vi_2,-1924.23,13.67,100,1204.98,0.68,174.22,1204.3,0,0,0,2,3.670000-,-,-,-,-,-
ost003d,11,8,online_window_vi_2,-1584.93,8.38,100,1191.86,0.18,72.64,1191.68,0,0,0,2,0.730000-,-,-,-,-,-
ost003d,10,8,online_window_vi_2,-1479.93,10.99,100,1202.13,0.55,114.65,1201.58,0,0,0,2,3.370000-,-,-,-,-,-
ost003d,21,8,online_window_dijkstra_2,-1775.07,15.21,100,6.58,0.46,105.94,6.12,0,0,0,2,2.930000-,-,-,-,-,-
ost003d_scen-22_agents=8,22,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,9,8,online_window_vi_2,-1705.7,11.68,100,1237.29,0.52,118.78,1236.77,0,0,0,2,3.030000-,-,-,-,-,-
ost003d_scen-23_agents=8,23,8,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,24,8,online_window_dijkstra_2,-2860.83,19.35,100,5.73,0.33,85.71,5.4,0,0,0,2,1.030000-,-,-,-,-,-
ost003d,12,8,online_window_vi_2,-1545.1,10.09,100,1228.41,0.37,86.55,1228.04,0,0,0,2,2.470000-,-,-,-,-,-
