map_name,scen_id,n_agents,solver_name,reward,total_time,exec_time,train_time,end_reason,steps,replans_max_size,replans_count,max_steps_window,max_reached_window,max_expanded_window,n_livelock,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4,online_window_dijkstra_2,12,1,-160,8.00958,8.00958,0,success,160,0,0,160,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-130,7.24298,7.24298,0,success,130,0,0,130,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-176,9.08608,9.08608,0,success,176,0,0,176,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-121,7.54063,7.54063,0,success,121,0,0,121,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-169,8.23557,8.23557,0,success,169,0,0,169,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-126,6.24647,6.24647,0,success,126,0,0,126,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-145,6.41564,6.41564,0,success,145,0,0,145,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,12,1,-146,7.08156,7.08156,0,success,146,0,0,146,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-148,7.98386,7.98386,0,success,148,0,0,148,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-149,7.31189,7.31189,0,success,149,0,0,149,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-161,8.09295,8.09295,0,success,161,0,0,161,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-154,9.29369,9.29369,0,success,154,0,0,154,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-119,6.90996,6.90996,0,success,119,0,0,119,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-135,7.50724,7.50724,0,success,135,0,0,135,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-179,9.71234,9.71234,0,success,179,0,0,179,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-191,7.61503,7.61503,0,success,191,0,0,191,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-133,7.45103,7.45103,0,success,133,0,0,133,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-155,8.40076,8.40076,0,success,155,0,0,155,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-182,9.78708,9.78708,0,success,182,0,0,182,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-135,5.34015,5.34015,0,success,135,0,0,135,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-169,6.66125,6.66125,0,success,169,0,0,169,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-189,7.48729,7.48729,0,success,189,0,0,189,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-133,7.53209,7.53209,0,success,133,0,0,133,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-147,5.85766,5.85766,0,success,147,0,0,147,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-169,6.22368,6.22368,0,success,169,0,0,169,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-154,6.98189,6.98189,0,success,154,0,0,154,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-120,6.96278,6.96278,0,success,120,0,0,120,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-179,6.71106,6.71106,0,success,179,0,0,179,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-219,10.8074,10.8074,0,success,219,0,0,219,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-163,7.92448,7.92448,0,success,163,0,0,163,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-139,7.49562,7.49562,0,success,139,0,0,139,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-146,5.52968,5.52968,0,success,146,0,0,146,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-171,8.64788,8.64788,0,success,171,0,0,171,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-153,9.04197,9.04197,0,success,153,0,0,153,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-153,7.7155,7.7155,0,success,153,0,0,153,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-157,8.34698,8.34698,0,success,157,0,0,157,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-166,6.03731,6.03731,0,success,166,0,0,166,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,13,1,-174,9.98711,9.98711,0,success,174,0,0,174,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-166,6.46548,6.46548,0,success,166,0,0,166,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-135,6.87705,6.87705,0,success,135,0,0,135,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-134,7.08214,7.08214,0,success,134,0,0,134,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-137,6.92853,6.92853,0,success,137,0,0,137,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-154,5.87473,5.87473,0,success,154,0,0,154,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-106,5.61026,5.61026,0,success,106,0,0,106,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-155,7.85341,7.85341,0,success,155,0,0,155,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-179,6.87956,6.87956,0,success,179,0,0,179,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-151,5.65209,5.65209,0,success,151,0,0,151,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-144,7.56438,7.56438,0,success,144,0,0,144,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-110,6.04885,6.04885,0,success,110,0,0,110,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-111,4.22742,4.22742,0,success,111,0,0,111,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-118,6.26124,6.26124,0,success,118,0,0,118,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-145,5.79321,5.79321,0,success,145,0,0,145,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-166,7.78989,7.78989,0,success,166,0,0,166,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-124,5.20742,5.20742,0,success,124,0,0,124,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-150,5.67837,5.67837,0,success,150,0,0,150,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-146,5.85664,5.85664,0,success,146,0,0,146,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-130,6.88071,6.88071,0,success,130,0,0,130,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-121,6.60651,6.60651,0,success,121,0,0,121,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-181,7.25117,7.25117,0,success,181,0,0,181,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-127,7.04807,7.04807,0,success,127,0,0,127,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-132,7.37412,7.37412,0,success,132,0,0,132,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-132,6.6592,6.6592,0,success,132,0,0,132,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-139,5.92503,5.92503,0,success,139,0,0,139,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-131,4.68044,4.68044,0,success,131,0,0,131,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-146,4.99885,4.99885,0,success,146,0,0,146,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-161,7.48264,7.48264,0,success,161,0,0,161,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-107,4.22717,4.22717,0,success,107,0,0,107,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,14,1,-129,4.90017,4.90017,0,success,129,0,0,129,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-184,10.4298,10.4298,0,success,184,0,0,184,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-212,10.6282,10.6282,0,success,212,0,0,212,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-192,10.0446,10.0446,0,success,192,0,0,192,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-208,8.44664,8.44664,0,success,208,0,0,208,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-265,12.0268,12.0268,0,success,265,0,0,265,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-207,13.0368,13.0368,0,success,207,0,0,207,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-203,11.4295,11.4295,0,success,203,0,0,203,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-175,8.56906,8.56906,0,success,175,0,0,175,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-255,11.4509,11.4509,0,success,255,0,0,255,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-242,10.3601,10.3601,0,success,242,0,0,242,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-182,9.58649,9.58649,0,success,182,0,0,182,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-248,9.50425,9.50425,0,success,248,0,0,248,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-208,10.4052,10.4052,0,success,208,0,0,208,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-245,10.0369,10.0369,0,success,245,0,0,245,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-257,12.5108,12.5108,0,success,257,0,0,257,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-255,10.9194,10.9194,0,success,255,0,0,255,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-202,7.85933,7.85933,0,success,202,0,0,202,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-200,7.54659,7.54659,0,success,200,0,0,200,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-211,10.2672,10.2672,0,success,211,0,0,211,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-225,7.75248,7.75248,0,success,225,0,0,225,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-186,8.04505,8.04505,0,success,186,0,0,186,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-182,8.0454,8.0454,0,success,182,0,0,182,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-164,8.32328,8.32328,0,success,164,0,0,164,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-161,6.80621,6.80621,0,success,161,0,0,161,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-215,8.95383,8.95383,0,success,215,0,0,215,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-243,9.13651,9.13651,0,success,243,0,0,243,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-217,10.9094,10.9094,0,success,217,0,0,217,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-265,12.2533,12.2533,0,success,265,0,0,265,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-196,8.39671,8.39671,0,success,196,0,0,196,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,15,1,-219,9.2878,9.2878,0,success,219,0,0,219,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-102,3.69661,3.69661,0,success,102,0,0,102,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-67,3.15114,3.15114,0,success,67,0,0,67,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-65,3.86997,3.86997,0,success,65,0,0,65,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-90,3.97844,3.97844,0,success,90,0,0,90,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-91,3.6448,3.6448,0,success,91,0,0,91,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-97,4.32909,4.32909,0,success,97,0,0,97,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-106,5.79721,5.79721,0,success,106,0,0,106,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-80,3.01348,3.01348,0,success,80,0,0,80,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-75,2.92849,2.92849,0,success,75,0,0,75,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-88,3.4474,3.4474,0,success,88,0,0,88,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-84,4.61263,4.61263,0,success,84,0,0,84,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-85,3.21529,3.21529,0,success,85,0,0,85,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-71,2.76975,2.76975,0,success,71,0,0,71,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-104,5.203,5.203,0,success,104,0,0,104,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-71,4.18427,4.18427,0,success,71,0,0,71,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-109,5.92531,5.92531,0,success,109,0,0,109,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-96,3.78242,3.78242,0,success,96,0,0,96,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-98,3.73434,3.73434,0,success,98,0,0,98,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-72,2.93801,2.93801,0,success,72,0,0,72,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-94,5.26961,5.26961,0,success,94,0,0,94,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-79,4.512,4.512,0,success,79,0,0,79,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-81,4.68693,4.68693,0,success,81,0,0,81,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-106,4.87266,4.87266,0,success,106,0,0,106,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-116,4.30928,4.30928,0,success,116,0,0,116,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-110,5.06335,5.06335,0,success,110,0,0,110,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-84,3.55812,3.55812,0,success,84,0,0,84,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-76,4.43063,4.43063,0,success,76,0,0,76,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-82,3.30283,3.30283,0,success,82,0,0,82,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-80,4.28906,4.28906,0,success,80,0,0,80,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,18,1,-72,4.21116,4.21116,0,success,72,0,0,72,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-4,0.387984,0.387984,0,success,4,0,0,4,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-8,0.438885,0.438885,0,success,8,0,0,8,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.382318,0.382318,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-10,0.71594,0.71594,0,success,10,0,0,10,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-15,0.626192,0.626192,0,success,15,0,0,15,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-9,0.688147,0.688147,0,success,9,0,0,9,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.569321,0.569321,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.528936,0.528936,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-6,0.576613,0.576613,0,success,6,0,0,6,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.56255,0.56255,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-27,1.11527,1.11527,0,success,27,0,0,27,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.554776,0.554776,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-6,0.44811,0.44811,0,success,6,0,0,6,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-2,0.380146,0.380146,0,success,2,0,0,2,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-18,1.12202,1.12202,0,success,18,0,0,18,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.589384,0.589384,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-6,0.583682,0.583682,0,success,6,0,0,6,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-10,0.678153,0.678153,0,success,10,0,0,10,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-6,0.585195,0.585195,0,success,6,0,0,6,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-2,0.295834,0.295834,0,success,2,0,0,2,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-11,0.707295,0.707295,0,success,11,0,0,11,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-2,0.31548,0.31548,0,success,2,0,0,2,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-5,0.541451,0.541451,0,success,5,0,0,5,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-3,0.29466,0.29466,0,success,3,0,0,3,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-7,0.497806,0.497806,0,success,7,0,0,7,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-2,0.267234,0.267234,0,success,2,0,0,2,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-8,0.542851,0.542851,0,success,8,0,0,8,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-8,0.479694,0.479694,0,success,8,0,0,8,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-11,0.62507,0.62507,0,success,11,0,0,11,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,20,1,-6,0.448168,0.448168,0,success,6,0,0,6,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-197,9.58825,9.58825,0,success,197,0,0,197,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-210,8.51573,8.51573,0,success,210,0,0,210,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-197,8.15152,8.15152,0,success,197,0,0,197,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-194,6.89238,6.89238,0,success,194,0,0,194,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-184,9.28104,9.28104,0,success,184,0,0,184,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-213,10.9017,10.9017,0,success,213,0,0,213,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-154,6.4422,6.4422,0,success,154,0,0,154,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-182,6.67712,6.67712,0,success,182,0,0,182,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-185,8.9825,8.9825,0,success,185,0,0,185,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-216,9.27597,9.27597,0,success,216,0,0,216,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-191,9.16839,9.16839,0,success,191,0,0,191,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-166,6.97368,6.97368,0,success,166,0,0,166,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-168,8.57387,8.57387,0,success,168,0,0,168,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-205,9.86117,9.86117,0,success,205,0,0,205,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-154,5.90389,5.90389,0,success,154,0,0,154,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-186,9.09285,9.09285,0,success,186,0,0,186,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-205,7.03979,7.03979,0,success,205,0,0,205,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-229,10.7583,10.7583,0,success,229,0,0,229,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-160,5.91277,5.91277,0,success,160,0,0,160,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-204,9.82477,9.82477,0,success,204,0,0,204,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-141,7.78669,7.78669,0,success,141,0,0,141,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-165,6.41244,6.41244,0,success,165,0,0,165,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-161,8.39015,8.39015,0,success,161,0,0,161,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-207,9.80778,9.80778,0,success,207,0,0,207,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-185,6.92273,6.92273,0,success,185,0,0,185,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-182,9.03364,9.03364,0,success,182,0,0,182,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-248,11.4698,11.4698,0,success,248,0,0,248,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-172,6.13267,6.13267,0,success,172,0,0,172,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-194,9.54551,9.54551,0,success,194,0,0,194,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,19,1,-163,8.19792,8.19792,0,success,163,0,0,163,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-195,7.21356,7.21356,0,success,195,0,0,195,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-222,11.2912,11.2912,0,success,222,0,0,222,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-247,8.43496,8.43496,0,success,247,0,0,247,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-242,11.6798,11.6798,0,success,242,0,0,242,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-210,10.1852,10.1852,0,success,210,0,0,210,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-211,7.88536,7.88536,0,success,211,0,0,211,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-197,7.49269,7.49269,0,success,197,0,0,197,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-215,11.1209,11.1209,0,success,215,0,0,215,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-239,8.58451,8.58451,0,success,239,0,0,239,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-174,9.66839,9.66839,0,success,174,0,0,174,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-249,8.54538,8.54538,0,success,249,0,0,249,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-231,11.837,11.837,0,success,231,0,0,231,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-203,7.41685,7.41685,0,success,203,0,0,203,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-220,11.0022,11.0022,0,success,220,0,0,220,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-210,7.65128,7.65128,0,success,210,0,0,210,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-202,10.373,10.373,0,success,202,0,0,202,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-179,6.87309,6.87309,0,success,179,0,0,179,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-209,8.30809,8.30809,0,success,209,0,0,209,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-216,7.99724,7.99724,0,success,216,0,0,216,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-204,10.2982,10.2982,0,success,204,0,0,204,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-212,7.63335,7.63335,0,success,212,0,0,212,0,0,0,-,-,-,-,-
maze-32-32-4,online_window_dijkstra_2,21,1,-182,9.90738,9.90738,0,success,182,0,0,182,0,0,0,-,-,-,-,-
